seq_length,hidden_size,dropout,lr,batch_size,num_layers,train_rmse,test_rmse,rmse_gap,test_pred_std,test_actual_std,test_std_ratio
12,16,0.3,0.001,16,1,6.32584810256958,0.8050321340560913,-5.520815968513489,0.41143280267715454,0.32116708159446716,1.2810553330514256
12,8,0.0,0.005,16,1,3.9425225257873535,0.8077544569969177,-3.134768068790436,0.5709664225578308,0.32116708159446716,1.777786252947248
9,8,0.1,0.005,8,1,3.7027952671051025,0.8587380647659302,-2.8440572023391724,0.9055333733558655,1.7517644166946411,0.5169264569630275
12,8,0.4,0.005,4,1,4.277726173400879,0.8683115839958191,-3.40941458940506,0.5994900465011597,0.32116708159446716,1.8665986673507426
12,8,0.2,0.005,16,2,8.03597354888916,0.9229685664176941,-7.113004982471466,0.3084852695465088,0.32116708159446716,0.9605133502941889
12,8,0.2,0.005,8,1,3.3642101287841797,0.9675665497779846,-2.396643579006195,0.22134985029697418,0.32116708159446716,0.6892046631867126
12,32,0.3,0.005,8,2,5.90243673324585,0.9720200300216675,-4.930416703224182,0.3367944657802582,0.32116708159446716,1.0486581131173445
12,8,0.3,0.0005,8,2,9.891968727111816,0.9986956715583801,-8.893273055553436,0.2264634370803833,0.32116708159446716,0.705126552684298
12,8,0.2,0.005,4,2,8.168781280517578,1.0000934600830078,-7.16868782043457,0.430968701839447,0.32116708159446716,1.34188317090238
9,64,0.4,0.001,16,2,8.701974868774414,1.0311737060546875,-7.670801162719727,1.5877130031585693,1.7517644166946411,0.9063507558592746
9,16,0.0,0.0005,16,2,9.354022026062012,1.04096257686615,-8.313059449195862,0.6550884246826172,1.7517644166946411,0.37395920275552036
12,64,0.3,0.005,16,2,7.530690670013428,1.0417616367340088,-6.488929033279419,0.5209404230117798,0.32116708159446716,1.6220230928572046
12,64,0.4,0.005,4,2,6.969789505004883,1.0597953796386719,-5.909994125366211,0.10148421674966812,0.32116708159446716,0.31598573628978177
9,64,0.4,0.0005,4,2,8.429619789123535,1.0780738592147827,-7.351545929908752,1.5575296878814697,1.7517644166946411,0.8891205193106572
9,64,0.3,0.005,16,2,8.466568946838379,1.087119460105896,-7.379449486732483,0.9211798906326294,1.7517644166946411,0.5258583185350801
12,16,0.3,0.005,4,2,3.3770978450775146,1.0884751081466675,-2.288622736930847,0.7784030437469482,0.32116708159446716,2.423670071921711
9,64,0.3,0.0001,16,1,10.145236015319824,1.1243304014205933,-9.020905613899231,0.7639442086219788,1.7517644166946411,0.43609985528958584
9,8,0.3,0.005,4,1,3.3590946197509766,1.1287591457366943,-2.2303354740142822,1.2403169870376587,1.7517644166946411,0.7080386924275929
9,32,0.2,0.0005,16,1,6.925786972045898,1.1302595138549805,-5.795527458190918,1.1486742496490479,1.7517644166946411,0.6557241594257586
